"rating__-","title","body"
"3.0 out of 5 stars","Left airpod stopped working in one week","Overall nice airpods...looks cool...sound quality good Nd range is also good battery life good but left airpod stopped working within one week and It was not expected by me so quite embarrassing... service center replaced it with new one but I think u have to improve it for good services"
"3.0 out of 5 stars","AirPod not charging","AirPod is not charging sometimes and the Apple service center has slot after 30 days"
"3.0 out of 5 stars","Cannot connect with laptop","AirPods were great, sound quality was little bit more than average , I tried Sony Wf1000xm3 side by side and they were better. I couldn’t connect it with my laptop and other android devices it only works with my iPhone...... rest it’s fine😊"
"3.0 out of 5 stars","👌👌👌👌👌😍😍😍😍😍😍","AirPods sound quality is superbbb , I loved it the product it’s really worth & experience the wireless with Apple is great & awesome product, amazon delivers the product before the committed date & great service by amazon .."
"3.0 out of 5 stars","It is overpriced","Not so awesum experience but ya the music and the call experience was good."
"3.0 out of 5 stars","Not satisfied","Really disappointed with the seller. Firstly when i purchased it the case of the airpods were loosely attached so I had to exchanged it. After the replacement also I received the defective piece and no replacement was made. Really disappointed."
"3.0 out of 5 stars","Not a good fit for different ear sizes","The standard size is not a good fit on my ears"
"3.0 out of 5 stars","Used product deliver by seller with 6 months warranty","Used product deliver by seller"
"3.0 out of 5 stars","May be a defective piece","When listening to music,it’s absolutely fine,but when I am speaking on a call,there is much noise"
"3.0 out of 5 stars","Apple airpods must buy","I’m using this AirPods for the last two months. Overall, things are good somewhere the battery issues are concerned. It's not up to the mark but it's good and rich sound as well."
"3.0 out of 5 stars","Noise cancellation is not effective","Noise cancellation goes ON and OFF on its own"
"3.0 out of 5 stars","Not worth","For 14k it is not worth buying it You can't talk witb this More than your sound it ll pick sound of others Irritating"
"3.0 out of 5 stars","Go for Pro, these Airpods are now in the average category!","Very average, not worth the price!"
"3.0 out of 5 stars","Apple Airpods","While driving vehicle..noise cancellations were too horrible. Feeling worried about money for the product at the time of driving. In the mean while its Xcelent."
"3.0 out of 5 stars","Not worth the price and the hype","Not worth the price"
"3.0 out of 5 stars","Defective or Used product","Edge and joints looks dirty and used, Defective product or may be used I’m getting defective or used product Kindly replace my product"
"3.0 out of 5 stars","Bill","I want bill of my airpods."
"3.0 out of 5 stars","Good product, by sometimes issue while talking in calls","Having issue while talking in calls, the other person is having problem in hearing me"
"3.0 out of 5 stars","Don't buy to use it with Android","Don't buy to use it with Android"
"3.0 out of 5 stars","I want to know whether its airpods 1st gen or 2nd gen","I want to know whether its airpods 1st gen or 2nd gen"
"3.0 out of 5 stars","All good but have Mic issue","Facing Mic issue. The other perosn hear disturbance."
"3.0 out of 5 stars","Not value for this money","Not value for money and nothing extra compared local one 1k rupees it’s just too high cost not worth for the price better buy something around 4-5k that’s more professional than this price"
"3.0 out of 5 stars","Review","Sound quality is not good as compared to Bose."
"3.0 out of 5 stars","Im not satisfied with this product","Product was unathorised its cap was exchangs with another duplicate cap"
"3.0 out of 5 stars","Another overpriced apple product","Everything is good but way too much overpriced"
"3.0 out of 5 stars","ok product but over price","ok product but over price"
"3.0 out of 5 stars","Ok ok.","This product is ok ok. This airpod have many problem regarding connectivity. Some time phone shown airpod is connected. Some time iphone does not detect airpod but already connected."
"3.0 out of 5 stars","One side of AirPods not working","It’s just been 2 months and one side of the AirPods doesn’t work Need help What to do now ?"
"3.0 out of 5 stars","Unable to get check tha Airpod’s warranty from apple site","Unable to get check tha Airpod’s warranty from apple site, and Purchase date also not being accepted."
"3.0 out of 5 stars","Try not to buy","Not even a month is completed got to know my mic is not working hell out of performance"
"3.0 out of 5 stars","Not working properly","I don’t like this product as after 1 month it’s getting bizarre..... left one is not working properly help me out to replace it soon"
"3.0 out of 5 stars","Replacement for scratched product","I got a damage product the case has 2 minor scratches rest everything is good i want to get replacement for this"
"3.0 out of 5 stars","Not Supported to Android Mobile Phones","This Apple product is not Supported to All Android Mobile Phones"
"3.0 out of 5 stars","mic issue","i had facing mic issue last two months I'll go for applecare for it but they didn't resolve my problem."
"3.0 out of 5 stars","Good product but battery life could have being better","Battery life isn’t good and have to charge it multiple times in every couple of hours."
"3.0 out of 5 stars","Poor connections","not able to hear audio and video at same time 👊🏽👎🏽👎🏽"
"3.0 out of 5 stars","Not a great product","not a very great product , battery life is very disappointing"
"3.0 out of 5 stars","Not good","It's not accurate not finished as well as not working properly"
